ID,Provincia,Latitud,Longitud,Localidad,SitioCodigo,Area_(m2),Taxa,Especie,EspecieCodigo,Talla_(cm),Abundancia,Densidad_(org/m2)
528,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Muraenidae,Echidna nebulosa,ECH_NEB,50,1,0.02
529,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Serranidae,Epinephelus labriformis,EPI_LAB,10,4,0.08
530,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Serranidae,Epinephelus labriformis,EPI_LAB,15,3,0.06
531,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Serranidae,Epinephelus labriformis,EPI_LAB,20,1,0.02
532,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Fistulariidae,Fistularia commersonii,FIS_COM,40,1,0.02
533,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Fistulariidae,Fistularia commersonii,FIS_COM,70,1,0.02
534,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,6,0.12
535,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,9,0.18
536,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,2,0.04
537,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Serranidae,Rypticus bicolor,RYP_BIC,20,1,0.02
538,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Scaridae,Scarus ghobban,SCA_GHO,10,55,1.1
539,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Scaridae,Scarus ghobban,SCA_GHO,15,44,0.88
540,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Thalassoma lucasanum,THA_LUC,10,124,2.48
541,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Thalassoma lucasanum,THA_LUC,15,15,0.3
542,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Tetraodontidae,Arothron hispidus,ARO_HIS,40,5,0.1
543,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Balistidae,Balistes polylepis,BAL_POL,10,1,0.02
544,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Chaetodontidae,Chaetodon humeralis,CHA_HUM,5,1,0.02
545,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Pomacentridae,Chromis atrilobata,CHR_ATR,15,30,0.6
546,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Diodontidae,Diodon holocanthus,DIO_HOL,20,2,0.04
547,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Serranidae,Epinephelus labriformis,EPI_LAB,10,2,0.04
548,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Fistulariidae,Fistularia commersonii,FIS_COM,70,1,0.02
549,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Halichoeres dispilus,HAL_DIS,15,5,0.1
550,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,3,0.06
551,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Scaridae,Scarus ghobban,SCA_GHO,10,20,0.4
552,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Scaridae,Scarus ghobban,SCA_GHO,15,45,0.9
553,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Scaridae,Scarus ghobban,SCA_GHO,20,3,0.06
554,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Serranidae,Serranus psittacinus,SER_PSI,5,3,0.06
555,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Serranidae,Serranus psittacinus,SER_PSI,10,2,0.04
556,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Serranidae,Serranus psittacinus,SER_PSI,15,1,0.02
557,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Thalassoma lucasanum,THA_LUC,5,50,1
558,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Thalassoma lucasanum,THA_LUC,10,95,1.9
559,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Labridae,Thalassoma lucasanum,THA_LUC,15,20,0.4
560,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Acanthuridae,Acanthurus xanthopterus,ACA_XAN,20,3,0.06
561,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Tetraodontidae,Arothron meleagris,ARO_MEL,15,1,0.02
562,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Tetraodontidae,Arothron meleagris,ARO_MEL,20,1,0.02
563,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,3,0.06
564,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Chromis atrilobata,CHR_ATR,10,30,0.6
565,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Diodontidae,Diodon holocanthus,DIO_HOL,15,2,0.04
566,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Diodontidae,Diodon holocanthus,DIO_HOL,20,1,0.02
567,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Serranidae,Epinephelus labriformis,EPI_LAB,15,2,0.04
568,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Serranidae,Epinephelus labriformis,EPI_LAB,20,3,0.06
569,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Fistulariidae,Fistularia commersonii,FIS_COM,40,3,0.06
570,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Labridae,Halichoeres dispilus,HAL_DIS,10,50,1
571,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Microspathodon dorsalis,MIC_DOR,20,1,0.02
572,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,3,0.06
573,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,2,0.04
574,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Scaridae,Scarus ghobban,SCA_GHO,15,3,0.06
575,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Serranidae,Serranus psittacinus,SER_PSI,5,1,0.02
576,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Serranidae,Serranus psittacinus,SER_PSI,10,1,0.02
577,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Serranidae,Serranus psittacinus,SER_PSI,15,2,0.04
578,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Serranidae,Serranus psittacinus,SER_PSI,20,1,0.02
579,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes flavilatus,STE_FLA,5,2,0.04
580,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes flavilatus,STE_FLA,10,5,0.1
581,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes flavilatus,STE_FLA,15,20,0.4
582,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes flavilatus,STE_FLA,5,3,0.06
583,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes flavilatus,STE_FLA,15,1,0.02
584,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes flavilatus,STE_FLA,20,9,0.18
585,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Abudefduf troschelii,ABU_TRO,10,4,0.133333333
586,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Acanthuridae,Acanthurus xanthopterus,ACA_XAN,20,1,0.033333333
587,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Tetraodontidae,Arothron meleagris,ARO_MEL,20,1,0.033333333
588,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Labridae,Bodianus diplotaenia,BOD_DIP,15,5,0.166666667
589,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Fistulariidae,Fistularia commersonii,FIS_COM,50,4,0.133333333
590,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Labridae,Halichoeres dispilus,HAL_DIS,10,5,0.166666667
591,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,19,0.633333333
592,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,5,0.166666667
593,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,2,0.066666667
594,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,1,0.033333333
595,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes flavilatus,STE_FLA,10,5,0.166666667
596,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Pomacentridae,Stegastes flavilatus,STE_FLA,15,31,1.033333333
597,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Labridae,Thalassoma lucasanum,THA_LUC,5,50,1.666666667
598,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Labridae,Thalassoma lucasanum,THA_LUC,15,1,0.033333333
599,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Balistidae,Balistes polylepis,BAL_POL,5,3,0.06
600,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Balistidae,Balistes polylepis,BAL_POL,10,11,0.22
601,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Balistidae,Balistes polylepis,BAL_POL,15,1,0.02
602,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,3,0.06
603,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,8,0.16
604,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Diodontidae,Diodon holocanthus,DIO_HOL,15,4,0.08
605,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Serranidae,Epinephelus labriformis,EPI_LAB,10,2,0.04
606,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Serranidae,Epinephelus labriformis,EPI_LAB,15,3,0.06
607,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Fistulariidae,Fistularia commersonii,FIS_COM,30,1,0.02
608,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Fistulariidae,Fistularia commersonii,FIS_COM,70,1,0.02
609,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,5,1,0.02
610,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,1,0.02
611,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,2,0.04
612,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacanthidae,Pomacanthus zonipectus,POM_ZON,15,1,0.02
613,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Scaridae,Scarus ghobban,SCA_GHO,10,5,0.1
614,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Scaridae,Scarus ghobban,SCA_GHO,15,6,0.12
615,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Serranidae,Serranus psittacinus,SER_PSI,5,1,0.02
616,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Serranidae,Serranus psittacinus,SER_PSI,10,6,0.12
617,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Serranidae,Serranus psittacinus,SER_PSI,15,7,0.14
618,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Stegastes flavilatus,STE_FLA,10,5,0.1
619,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Stegastes flavilatus,STE_FLA,15,32,0.64
620,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Labridae,Thalassoma lucasanum,THA_LUC,10,56,1.12
621,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Labridae,Thalassoma lucasanum,THA_LUC,15,18,0.36
622,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Abudefduf concolor,ABU_CON,15,3,0.06
623,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Abudefduf concolor,ABU_CON,20,4,0.08
624,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Tetraodontidae,Arothron meleagris,ARO_MEL,20,2,0.04
625,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Balistidae,Balistes polylepis,BAL_POL,10,1,0.02
626,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Microspathodon bairdii,MIC_BAI,25,1,0.02
627,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Muraenidae,Muraena clepsydra,MUR_CLE,70,1,0.02
628,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,7,0.14
629,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Scaridae,Scarus ghobban,SCA_GHO,15,11,0.22
630,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Stegastes flavilatus,STE_FLA,10,17,0.34
631,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Pomacentridae,Stegastes flavilatus,STE_FLA,15,28,0.56
632,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Labridae,Thalassoma lucasanum,THA_LUC,15,12,0.24
633,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Acanthuridae,Acanthurus xanthopterus,ACA_XAN,15,1,0.02
634,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Tetraodontidae,Arothron hispidus,ARO_HIS,40,1,0.02
635,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Balistidae,Balistes polylepis,BAL_POL,10,3,0.06
636,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,3,0.06
637,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Diodontidae,Diodon holocanthus,DIO_HOL,5,1,0.02
638,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Diodontidae,Diodon holocanthus,DIO_HOL,10,1,0.02
639,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Diodontidae,Diodon holocanthus,DIO_HOL,20,3,0.06
640,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Serranidae,Epinephelus labriformis,EPI_LAB,5,1,0.02
641,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Serranidae,Epinephelus labriformis,EPI_LAB,10,2,0.04
642,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Fistulariidae,Fistularia commersonii,FIS_COM,30,17,0.34
643,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Fistulariidae,Fistularia commersonii,FIS_COM,40,9,0.18
644,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Fistulariidae,Fistularia commersonii,FIS_COM,50,1,0.02
645,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Labridae,Halichoeres dispilus,HAL_DIS,10,1,0.02
646,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Labridae,Halichoeres dispilus,HAL_DIS,15,2,0.04
647,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,6,0.12
648,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Scaridae,Scarus ghobban,SCA_GHO,5,2,0.04
649,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Scaridae,Scarus ghobban,SCA_GHO,10,2,0.04
650,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Serranidae,Serranus psittacinus,SER_PSI,10,4,0.08
651,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Serranidae,Serranus psittacinus,SER_PSI,15,2,0.04
652,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Pomacentridae,Stegastes flavilatus,STE_FLA,5,1,0.02
653,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Pomacentridae,Stegastes flavilatus,STE_FLA,10,3,0.06
654,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Pomacentridae,Stegastes flavilatus,STE_FLA,15,7,0.14
655,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Labridae,Thalassoma lucasanum,THA_LUC,10,95,1.9
656,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Labridae,Thalassoma lucasanum,THA_LUC,15,53,1.06
657,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Actiniaria,Anthopleura sp,ANT_SP,5,500,10
658,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,77,1.54
659,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Holothuroidea,Euapta godeffroyi,EUA_GOD,20,3,0.06
660,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Eucidaris thouarsii,EUC_THO,5,13,0.26
661,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,5,0.1
662,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,1,0.02
663,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,10,28,0.56
664,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Asteroidea,Phataria unifascialis,PHA_UNI,10,6,0.12
665,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,10,16,0.32
666,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Tripneustes depressus,TRI_DEP,15,2,0.066666667
667,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Actiniaria,Anthopleura sp,ANT_SP,5,500,16.66666667
668,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,26,0.866666667
669,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Eucidaris thouarsii,EUC_THO,5,7,0.233333333
670,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,2,0.066666667
671,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,2,0.066666667
672,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,11,29,0.966666667
673,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Asteroidea,Phataria unifascialis,PHA_UNI,10,1,0.033333333
674,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Hexacorallia,Pocillopora sp,POC_SP,15,10,0.333333333
675,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,100,Echinoidea,Tripneustes depressus,TRI_DEP,15,1,0.02
676,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,97,1.94
677,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Holothuroidea,Holothuria impatiens,HOL_IMP,10,1,0.02
678,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,500,10
679,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Hexacorallia,Pocillopora sp,POC_SP,10,3,0.06
680,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,8,0.16
681,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,86,2.866666667
682,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Holothuroidea,Holothuria impatiens,HOL_IMP,5,1,0.033333333
683,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,500,16.66666667
684,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Hexacorallia,Pocillopora sp,POC_SP,10,1,0.033333333
685,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,100,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,3,0.1
686,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Actiniaria,Actiniaria sp,ACT_SP,10,1,0.02
687,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Actiniaria,Actiniaria sp,ACT_SP,5,7,0.14
688,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Polyplacophora,Chiton sp,CHI_SP,10,1,0.02
689,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,280,5.6
690,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Echinoidea,Eucidaris thouarsii,EUC_THO,5,6,0.12
691,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Holothuroidea,Holothuria impatiens,HOL_IMP,10,1,0.02
692,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,6,0.12
693,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,10,32,0.64
694,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Asteroidea,Pharia pyramidata,PHA_PYR,15,1,0.02
695,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,1,0.02
696,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Polychaeta,Sabellidae sp,SAB_SP,5,15,0.3
697,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Polyplacophora,Chiton sp,CHI_SP,5,4,0.133333333
698,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,7,0.233333333
699,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Holothuroidea,Holothuria impatiens,HOL_IMP,10,3,0.1
700,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,2,0.066666667
701,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Gastropoda,Nerita funiculata,NER_FUN,5,40,1.333333333
702,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,5,2,0.066666667
703,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Asteroidea,Pharia pyramidata,PHA_PYR,20,1,0.033333333
704,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,100,Polychaeta,Sabellidae sp,SAB_SP,10,2,0.066666667
705,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Actiniaria,Anthopleura sp,ANT_SP,5,30,0.6
706,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Echinoidea,Diadema mexicanum,DIA_MEX,10,130,2.6
707,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Echinoidea,Eucidaris thouarsii,EUC_THO,5,12,0.24
708,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,100,Ophiuroidea,Ophiocoma aethiops,OPH_AET,5,37,0.74
