ID,Provincia,Latitud,Longitud,Localidad,SitioCodigo,Transecto,m2,vert_invert,phylum,taxa,sp,sp_code,length,abundance
1147,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Arthropoda,Cirripedia,Balanus sp,BAL_SP,5,200
1148,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,10,200
1149,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Echinodermata,Asteroidea,Nidorellia armata,NID_ARM,10,1
1150,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Echinodermata,Asteroidea,Pharia pyramidata,PHA_PYR,15,1
1151,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Echinodermata,Asteroidea,Phataria unifascialis,PHA_UNI,15,2
1152,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,35,17
1153,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,40,30
1154,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,5,10
1155,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,10,27
1156,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,30
1157,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Annelida,Polychaeta,Sabellidae sp,SAB_SP,5,40
1158,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Echinodermata,Echinoidea,Toxopneustes roseus,TOX_ROS,5,3
1159,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,15,1
1160,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,5,3
1161,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,10,1
1162,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,34,50,Invertebrados,Mollusca,Gastropoda,Turridae sp,TUR_SP,10,3
1163,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,10,6
1164,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,15,7
1165,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,5,5
1166,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,10,7
1167,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Balistidae,Balistes polylepis,BAL_POL,25,3
1168,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,6
1169,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,5
1170,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Chaetodontidae,Chaetodon humeralis,CHA_HUM,5,5
1171,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Chaetodontidae,Chaetodon humeralis,CHA_HUM,10,3
1172,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,20,3
1173,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,15,4
1174,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,10,6
1175,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,15,4
1176,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Haemulidae,Haemulon steindachneri,HAE_STE,15,8
1177,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,7
1178,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,12
1179,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,15,25
1180,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,20,15
1181,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,15,8
1182,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,10,10
1183,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,5,6
1184,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,25
1185,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,10
1186,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,19,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,20,8
1187,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Balistidae,Balistes polylepis,BAL_POL,15,4
1188,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Balistidae,Balistes polylepis,BAL_POL,20,2
1189,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,6
1190,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,10,15
1191,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,5,10
1192,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,20,4
1193,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,15,2
1194,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,10,6
1195,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Muraenidae,Echidna nebulosa,ECH_NEB,20,1
1196,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,30,1
1197,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,5,5
1198,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,8
1199,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,14
1200,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,20,25
1201,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,15,20
1202,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,15,6
1203,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,10,4
1204,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,11
1205,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,20
1206,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,15
1207,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,20,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,20,10
1208,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,10,3
1209,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,15,7
1210,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,20,3
1211,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,25,8
1212,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,20,8
1213,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,5
1214,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,10
1215,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Carangidae,Caranx caballus,CAR_CAB,25,10
1216,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Carangidae,Caranx caballus,CAR_CAB,25,25
1217,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Carangidae,Caranx caballus,CAR_CAB,30,30
1218,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,20,1
1219,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,20,6
1220,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,20,2
1221,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,30,1
1222,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Muraenidae,Gymnothorax panamensis,GYM_PAN,30,1
1223,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacanthidae,Holacanthus passer,HOL_PAS,25,1
1224,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacanthidae,Holacanthus passer,HOL_PAS,20,3
1225,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacanthidae,Holacanthus passer,HOL_PAS,10,2
1226,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,3
1227,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,20,5
1228,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,20,8
1229,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,3
1230,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,30,5
1231,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,6
1232,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,2
1233,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacanthidae,Pomacanthus zonipectus,POM_ZON,25,1
1234,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacanthidae,Pomacanthus zonipectus,POM_ZON,20,1
1235,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,5,2
1236,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,10,6
1237,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,15,6
1238,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,20
1239,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,15
1240,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,25,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,25,5
1241,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,20,7
1242,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,25,5
1243,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,10,5
1244,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,15,18
1245,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,20,5
1246,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,25,2
1247,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,10,60
1248,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,15,5
1249,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,30,2
1250,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Muraenidae,Echidna nebulosa,ECH_NEB,30,1
1251,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,30,2
1252,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Haemulidae,Haemulon steindachneri,HAE_STE,25,10
1253,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,2
1254,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,20,1
1255,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,15,5
1256,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,20,5
1257,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,2
1258,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,3
1259,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,5
1260,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,2
1261,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Scorpaeninae,Scorpaena mystes,SCO_MYS,25,1
1262,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,5,2
1263,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,10,5
1264,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Pomacentridae,Stegastes flavilatus,STE_FLA,15,2
1265,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,25
1266,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,10
1267,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,26,50,Vertebrados,Chordata,Holocentridae,Sargocentron suborbitalis,SAR_SUB,15,4
1268,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,15,12
1269,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,20,8
1270,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,5,6
1271,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,10,15
1272,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,10,25
1273,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,15,10
1274,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,4
1275,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,12
1276,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,5,10
1277,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,10,25
1278,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Muraenidae,Echidna nebulosa,ECH_NEB,30,1
1279,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,30,2
1280,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Haemulidae,Haemulon steindachneri,HAE_STE,30,15
1281,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,25
1282,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,20,30
1283,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Lutjanidae,Lutjanus argentiventris,LUT_ARG,20,6
1284,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Mullidae,Mulloidichthys dentatus,MUL_DEN,25,8
1285,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,3
1286,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Serranidae,Paranthias colonus,PAR_COL,20,12
1287,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,15,6
1288,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,10,5
1289,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,10
1290,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,8
1291,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,31,50,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,20
1292,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Balistidae,Balistes polylepis,BAL_POL,15,4
1293,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Carangidae,Caranx caballus,CAR_CAB,30,15
1294,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,25,5
1295,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,15,9
1296,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,30,4
1297,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,35,2
1298,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Pomacanthidae,Holacanthus passer,HOL_PAS,30,2
1299,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,15,6
1300,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,20,10
1301,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,9
1302,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,6
1303,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,10
1304,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Scorpaeninae,Scorpaena mystes,SCO_MYS,20,1
1305,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,32,50,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,20,4
