Dia,Provincia,Latitud,Longitud,Localidad,SitioCodigo,Profundidad,Transecto,Area_(m2),Phylum,Taxa,Especie,NivelTrofico,Talla_(cm),Abundancia,Densidad_(org/m2)
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,15,3,0.06
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,15,12,0.24
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,5,4,0.08
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,10,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,15,3,0.06
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,20,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Balistidae,Sufflamen verres,Carnivoros,5,2,0.04
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Balistidae,Sufflamen verres,Carnivoros,15,3,0.06
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Balistidae,Sufflamen verres,Carnivoros,30,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,10,85,1.7
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,15,2,0.04
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,20,5,0.1
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Tetraodontidae,Arothron hispidus,Carnivoros,35,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Tetraodontidae,Arothron meleagris,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Tetraodontidae,Arothron meleagris,Carnivoros,35,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Labridae,Bodianus diplotaenia,Carnivoros,10,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,5,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,10,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Chaetodontidae,Chaetodon humeralis,Carnivoros,5,5,0.1
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Pomacentridae,Chromis atrilobata,Planctivoros,15,15,0.3
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Cirrhitidae,Cirrhitichthys oxycephalus,Carnivoros,10,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Cirrhitidae,Cirrhitus rivulatus,Carnivoros,15,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,10,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,15,3,0.06
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,20,8,0.16
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,50,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Muraenidae,Gymnothorax dovii,Carnivoros,100,2,0.04
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Ophichthidae,Myrichthys tigrinus,Carnivoros,30,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,10,2,0.04
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,15,2,0.04
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,5,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,15,5,0.1
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Balistidae,Sufflamen verres,Carnivoros,15,1,0.02
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,5,10,0.2
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,10,20,0.4
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,15,44,0.88
21-May-16,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,C_MATAPALITO,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,20,3,0.06
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,20,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Abudefduf troschelii,Herbivoros,20,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Labridae,Bodianus diplotaenia,Carnivoros,30,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Chromis atrilobata,Planctivoros,10,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Cirrhitidae,Cirrhitus rivulatus,Carnivoros,15,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Cirrhitidae,Cirrhitus rivulatus,Carnivoros,20,3,0.06
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,15,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,30,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Muraenidae,Gymnothorax dovii,Carnivoros,100,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Labridae,Halichoeres chierchiae,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,10,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,15,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,15,3,0.06
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,20,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,25,9,0.18
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,30,3,0.06
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Ophichthidae,Myrichthys tigrinus,Carnivoros,30,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,10,4,0.08
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,15,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,15,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,5,5,0.1
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,10,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,15,6,0.12
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,20,13,0.26
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Pomacentridae,Stegastes flavilatus,Herbivoros,10,2,0.04
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,5,30,0.6
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,15,3,0.06
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Carangidae,Caranx caballus,Carnivoros,30,10,0.2
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Chromis atrilobata,Planctivoros,10,15,0.3
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Cirrhitidae,Cirrhitus rivulatus,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Labridae,Halichoeres chierchiae,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,15,4,0.08
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,20,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,30,7,0.14
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,15,3,0.06
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,5,3,0.06
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,10,1,0.02
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,15,10,0.2
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,20,35,0.7
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,5,15,0.3
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,10,30,0.6
21-May-16,Guanacaste,10.937683,-85.801716,CUAJINIQUIL,C_PITAYA,2,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,15,30,0.6
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,20,3,0.06
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Pomacentridae,Abudefduf concolor,Herbivoros,25,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Acanthuridae,Acanthurus triostegus,Herbivoros,15,3,0.06
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Acanthuridae,Acanthurus triostegus,Herbivoros,20,5,0.1
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Tetraodontidae,Arothron meleagris,Carnivoros,35,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,10,5,0.1
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,15,3,0.06
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Cirrhitidae,Cirrhitus rivulatus,Carnivoros,15,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Cirrhitidae,Cirrhitus rivulatus,Carnivoros,20,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Ophichthidae,Myrichthys tigrinus,Carnivoros,30,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,15,13,0.26
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,20,3,0.06
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Acanthuridae,Prionurus laticlavius,Herbivoros,15,5,0.1
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Acanthuridae,Prionurus laticlavius,Herbivoros,15,9,0.18
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Scaridae,Scarus ghobban,Herbivoros,15,40,0.8
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Scaridae,Scarus ghobban,Herbivoros,20,12,0.24
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Scaridae,Scarus ghobban,Herbivoros,25,4,0.08
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,15,3,0.06
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,20,4,0.08
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,15,3,0.06
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Balistidae,Sufflamen verres,Carnivoros,10,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Balistidae,Sufflamen verres,Carnivoros,15,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,10,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,15,17,0.34
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,1,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Pomacentridae,Abudefduf troschelii,Herbivoros,5,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Pomacentridae,Abudefduf troschelii,Herbivoros,10,50,1
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,10,4,0.08
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Pomacentridae,Chromis atrilobata,Planctivoros,10,20,0.4
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Cirrhitidae,Cirrhitus rivulatus,Carnivoros,15,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Cirrhitidae,Cirrhitus rivulatus,Carnivoros,20,3,0.06
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,20,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,50,5,0.1
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,10,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,20,15,0.3
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,25,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Pomacentridae,Microspathodon dorsalis,Herbivoros,25,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Ophichthidae,Myrichthys tigrinus,Carnivoros,30,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,10,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,15,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,20,8,0.16
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Blenniidae,Ophioblennius steindachneri,Carnivoros,25,3,0.06
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Scaridae,Scarus ghobban,Herbivoros,15,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Scaridae,Scarus ghobban,Herbivoros,20,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,10,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,15,3,0.06
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Serranidae,Serranus psittacinus,Carnivoros,25,1,0.02
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,5,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,10,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,15,34,0.68
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Pomacentridae,Stegastes acapulcoensis,Herbivoros,20,56,1.12
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Balistidae,Sufflamen verres,Carnivoros,15,2,0.04
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,5,35,0.7
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,10,91,1.82
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,15,30,0.6
21-May-16,Guanacaste,10.931550,-85.799916,CUAJINIQUIL,C_PTA_POCHOTE,3,2,50,Chordata,Labridae,Thalassoma lucasanum,Carnivoros,20,11,0.22
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Tetraodontidae,Arothron hispidus,Carnivoros,35,1,0.02
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,10,9,0.18
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Tetraodontidae,Canthigaster punctatissima,Carnivoros,15,13,0.26
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Chaetodontidae,Chaetodon humeralis,Carnivoros,10,2,0.04
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Cirrhitidae,Cirrhitichthys oxycephalus,Carnivoros,10,2,0.04
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Cirrhitidae,Cirrhitichthys oxycephalus,Carnivoros,15,2,0.04
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Cirrhitidae,Cirrhitus rivulatus,Carnivoros,10,2,0.04
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Cirrhitidae,Cirrhitus rivulatus,Carnivoros,15,2,0.04
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,15,6,0.12
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Diodontidae,Diodon holocanthus,Carnivoros,20,5,0.1
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,30,4,0.08
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Fistulariidae,Fistularia commersonii,Piscivoros,45,5,0.1
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Pomacanthidae,Holacanthus passer,Carnivoros,10,2,0.04
22-May-16,Guanacaste,10.938896,-85.732617,CUAJINIQUIL,SR_HACHAL,3,1,50,Chordata,Chaetodontidae,Johnrandallia nigrirostris,Carnivoros,15,1,0.02
